date	title	type_new
	Deportivo Cali, con todo “pactado” para fichaje de delantero campeón con Junior	Deportes
	El Al-Ahly derrotó al Al-Ittihad de Gallardo y Benzema y se cita con Fluminense en las semis del Mundial de Clubes	Deportes
	La contratación para “romper el mercado” que estaría buscando Millonarios	Deportes
	Chileno Arturo Vidal volvió a Cali para disfrutar de las ferias	Deportes
	Millonarios tendría a su primer refuerzo: un defensor extranjero llegaría al cuadro embajador	Deportes
	Atención: pésimas noticias para Cuadrado, estará varios meses fuera de las canchas por una lesión	Deportes
	Primeros colombianos eliminados del Mundial de Clubes 2023, equipo japonés deja por fuera al León de México	Deportes
	Oficial: América de Cali confirmó el futuro de Carlos Darwin Quintero	Deportes
	Revolucionaria nueva regla para los cambios en el fútbol mundial se usará desde el 2024	Deportes
	Una de las figuras más esperadas en el Mundial de Clubes 2023, Haaland, está muy cerca de perderse el torneo	Deportes
	Este es el polémico once ideal de la Liga Betplay II-2023, con Edwin Cardona con mejor calificación que Bacca	Deportes
	Carlos Darwin Quintero reveló en video la decisión final sobre su continuidad en América	Deportes
	América lo desahució y Millonarios lo quiere; ¿Quién es el delantero que llegaría a los azules?	Deportes
	El Tino Asprilla le bajó la caña a jugador del Atlético Junior, Jermein Peña, por menospreciar a un rival	Deportes
	Millonarios intentó traer de vuelta a Nicolás Vikonis: el arquero aseguró que hubo contactos	Deportes
	Celebración de Junior en la Ventana de Campeones: Así fue la fiesta del conjunto ‘tiburón’	Deportes
	Independiente Medellín ya piensa en el 2024: el ‘poderoso’ busca fichar a un defensor extranjero	Deportes
	Jonathan Marulanda es nuevo jugador del Deportivo Cali y se convierte en el segundo refuerzo del cuadro azucarero	Deportes
	¿Qué dijo el VAR en el gol anulado al Independiente Medellín?	Deportes
	Real Madrid, sin Linda Caicedo, perdió ante el París FC y complicó sus oportunidades de clasificar en la Champions Femenina	Deportes
	Locura por Messi: camisetas usadas por el argentino en el Mundial de Qatar serán subastadas por una millonada	Deportes
	Oficial: Javier Reina es nuevo jugador del Deportivo Cali	Deportes
	América de Cali tendría a su primer refuerzo, ¿de quién se trata?	Deportes
	Esta es la sanción que le impusieron al club turco Ankaragücü, por el puño que le propinó su Presidente a un árbitro	Deportes
	Se desarma el subcampeón de la Liga BetPlay: talentoso volante saldría del Independiente Medellín	Deportes
	Medellín y Alfredo Arias se pronunciaron tras la derrota ante Junior: “volveremos a intentarlo”	Deportes
	Luis Díaz ‘puso a pensar’ a Jürgen Klopp; Liverpool cayó de manera sorpresiva	Deportes
	Destapan radical decisión de Atlético Nacional sobre el futuro de Jefferson Duque	Deportes
	“Esto es por ti, mi vieja”: emotivo mensaje entre lágrimas de Carlos Bacca a su mamá, quien murió en 2021	Deportes
	Junior ya está en Barranquilla, así lo recibieron sus hinchas tras ganar la Liga Betplay	Deportes
	Junior, nuevo campeón del fútbol colombiano; drama del Medellín en su estadio	Deportes
	Independiente Medellín (3) - (5) Junior: el conjunto tiburón es el nuevo campeón de la Liga BetPlay; reviva los mejores momentos	Deportes
	¿Cuándo y dónde será el sorteo de los octavos de final de la Champions League?	Deportes
	Conozca a los 16 equipos que se clasificaron a los octavos de final de la Champions League; PSG por poco queda afuera	Deportes
	Millonarios anunció tres salidas del equipo, ¿de quiénes se trata?	Deportes
	Atención: Por primera vez en la historia, un partido del Fútbol Americano de Estados Unidos se jugará en Sudamérica	Deportes
	Shakira, una hincha de lujo del Junior, está atenta de la final de su equipo y le lanzó tremendo dardo al DIM	Deportes
	Un exjugador del Deportivo Cali sería nuevo refuerzo del Atlético Bucaramanga	Deportes
	El jugador Carlos Darwin Quintero dejaría al América de Cali para regresar al Deportivo Pereira	Deportes
	Manchester City se impuso ante el Estrella Roja y finalizó con puntaje perfecto la fase de grupos de la Champions League	Deportes
	Decisión tomada: futbolista colombiano anunció que representará a la Selección de Siria; jugará la Copa de Asia 2024	Deportes
	Definición de alta expectativa: estos son los partidos de la última jornada de la fase de grupos de la Europa League	Deportes
	El jefe de árbitros de la Fifa no se guardó nada y habló de la agresión que recibió su colega en la Liga de Turquía	Deportes
	Independiente Medellín vs. Junior de Barranquilla: posibles alineaciones para la definición del título en el Atanasio	Deportes
	Selección Colombia: sacan al entrenador del próximo rival en las Eliminatorias Sudamericanas	Deportes
	Medellín vs. Junior: IA sentencia el campeón de la Liga Betplay 2023-II en la final vuelta	Deportes
	Gamero explicó porque prefirió a Diego Novoa, exAmérica, por encima de Juanito Moreno para el arco de Millonarios	Deportes
	Ley seca y prohibición de pólvora en la final DIM vs. Junior en Medellín	Deportes
	Renovación de Adrián Ramos: Tulio Gómez sentenció el futuro del atacante en América	Deportes
	Juan Camilo Portilla, figura del América de Cali, está en la mira de dos grandes de Argentina	Deportes
	La Liga turca tomó una decisión crucial de cara al futuro del torneo, tras la agresión que recibió un árbitro en los últimos días	Deportes
	‘Superman’ López explota por increíble control de doping que le realizó la UCI en Disneyland	Deportes
	Giovanny Urshera jugará para un equipo de Colombia, mientras vuelve la MLB	Deportes
	Final Medellín vs. Junior: el jugador que ha sido hostigado en redes sociales por tener a su papá en la cárcel	Deportes
	Fifa revela los arqueros nominados al premio The Best	Deportes
	Luto en el fútbol: murió leyenda de Italia, uno de los artífices del fichaje de Maradona por el Napoli	Deportes
	Jenni Hermoso, única futbolista y segunda mujer más influyente del mundo en el 2023, tras su lucha por beso con Luis Rubiales	Deportes
	¿Tomás Ángel al América? La cercanía entre Juan Pablo Ángel y Lucas González, clave para el fichaje	Deportes
	Partidos de hoy, 13 de diciembre: horarios y canales para ver fútbol EN VIVO	Deportes
	Nicolás Gallo, árbitro de la final Medellín vs. Junior, fue denunciado por corrupción; conozca los detalles	Deportes
	UEFA Champions League, hoy: definición de infarto por los últimos cupos para los octavos de final	Deportes
	Juan Guillermo Cuadrado igualó impresionante récord en la UEFA Champions League, ¿de qué trata?	Deportes
	El Fluminense de Jhon Arias parte al Mundial de Clubes en busca de una victoria histórica	Deportes
	Este es el delantero argentino que fue ofrecido a Millonarios y que no gustó a sus hinchas	Deportes
	“Se ha hablado de pequeños retoques a la Constitución”: ministro Néstor Osuna sobre reforma a la justicia	Politica
	Tras el reinicio de la actividad legislativa, revivió la discusión sobre la reforma a la salud	Politica
	Corte Suprema ordenó la captura del exrepresentante a la Cámara de Cambio Radical, Gustavo Puentes	Politica
	Nueva polémica por decreto que daría ‘superpoderes’ al presidente Petro sobre el presupuesto nacional	Politica
	Laura Sarabia volverá a la Casa de Nariño como nueva directora del Dapre	Politica
	El exjefe paramilitar, Salvatore Mancuso, sería repatriado a Colombia; Álvaro Uribe dio detalles al respecto	Politica
	Petro y el Congreso: se augura una relación tensa y desafiante	Politica
	“La sensatez de las reformas es lo que hará que tengan mayorías”, dice el senador Alejandro Chacón	Politica
	Exdirector de Planeación estará en el comité promotor del referendo por la autonomía fiscal que impulsa el Gobernador de Antioquia	Politica
	El presidente Petro volvió a defender la reforma a la salud, asegura que el actual sistema es “insostenible”	Politica
	Expresidente Álvaro Uribe cuestionó a la Guardia Indígena: “Supera de lejos a los colectivos chavistas”	Politica
	“Plantear solo el cese al fuego es insuficiente”: Gobernadora del Chocó a la Delegación negociadora del Gobierno	Politica
	Esposa de Armando Benedetti respondió a las críticas de Margarita Rosa de Francisco: “Es obvio de donde vienen estos ataques”	Politica
	Presidente Petro sigue manteniendo silencio sobre inhabilidad de la opositora venezolana María Corina Machado	Politica
	Presidente Petro culpa a Estados Unidos por “bloqueo económico” en Venezuela y pide “elecciones libres”	Politica
	¿De qué lado estarán las bancadas al votar la reforma a la salud en el Senado?	Politica
	“Esperamos lograr en el Senado esas mayorías que alcanzamos en la Cámara”, dice el Ministro del Interior sobre las reformas	Politica
	Desde Múnich, el presidente Petro llamó a transformar las Naciones Unidas	Politica
	The Economist catalogó la de Colombia como una democracia defectuosa	Politica
	“La sensatez de las reformas es lo que hará que tengan mayorías”, dice el senador Alejandro Chacón	Politica
	Exdirector de Planeación estará en el comité promotor del referendo por la autonomía fiscal que impulsa el Gobernador de Antioquia	Politica
	El presidente Petro volvió a defender la reforma a la salud, asegura que el actual sistema es “insostenible”	Politica
	Expresidente Álvaro Uribe cuestionó a la Guardia Indígena: “Supera de lejos a los colectivos chavistas”	Politica
	“Plantear solo el cese al fuego es insuficiente”: Gobernadora del Chocó a la Delegación negociadora del Gobierno	Politica
	Esposa de Armando Benedetti respondió a las críticas de Margarita Rosa de Francisco: “Es obvio de donde vienen estos ataques”	Politica
	Presidente Petro sigue manteniendo silencio sobre inhabilidad de la opositora venezolana María Corina Machado	Politica
	Presidente Petro culpa a Estados Unidos por “bloqueo económico” en Venezuela y pide “elecciones libres”	Politica
	¿De qué lado estarán las bancadas al votar la reforma a la salud en el Senado?	Politica
	“Esperamos lograr en el Senado esas mayorías que alcanzamos en la Cámara”, dice el Ministro del Interior sobre las reformas	Politica
	Desde Múnich, el presidente Petro llamó a transformar las Naciones Unidas	Politica
	The Economist catalogó la de Colombia como una democracia defectuosa	Politica
	Gustavo Petro reaccionó ante las protestas en Bogotá en apoyo a la Corte Suprema: “No quieren que haya poder investigativo transparente”	Politica
	“Se equivocaron”: Juan Carlos Upegui, tras perder su curul en el concejo de Medellín	Politica
	Presidente Gustavo Petro se reunió este sábado con Canciller Alemán	Politica
	Presidente Petro habría demandado al Estado para que sea reparado junto a su familia por persecución	Politica
	Gobierno prevé presentar su reforma a la justicia ante el Congreso el 20 de julio	Politica
	“No es un buen mensaje para la fuerza pública y militar”: ministro de Defensa, Iván Velásquez, ante la polémica presencia del concejal Andrés Escobar en un batallón	Politica
	Juan Carlos Upegui, excandidato a la Alcaldía de Medellín, se quedó sin curul en el Concejo	Politica
	Lo último: Ministro de Salud, Alfonso Jaramillo, fue citado a moción de censura	Politica
	Expresidente Álvaro Uribe denuncia que el Gobierno no ha contribuido a financiar las vías en Antioquia	Politica
	Canciller (e) Luis Gilberto Murillo anunció que Colombia está “en diálogo con el gobierno de Venezuela”	Politica
	Renunció el viceministro del interior, Gustavo García	Politica
	MinHacienda designa a Jairo Alfonso Bautista como nuevo director del Presupuesto General de la Nación	Politica
	Eduardo Pizarro afirmó que el presidente Petro estaría trabajando en su reelección: “La democracia se está agotando”	Politica
	Excancilleres rechazan la injerencia de organismos internacionales en presión para que se elija Fiscal General	Politica
	El presidente Gustavo Petro llegó a Alemania para participar de la Conferencia de Seguridad de Múnich	Politica
	Congreso regresa a sesiones desde hoy: este es el panorama que enfrentarán las reformas a la salud y pensional	Politica
	Alias Gabino, jefe del ELN, dice que apoya a Petro en la idea de “movilizar al pueblo” a las calles	Politica
	Duro cuestionamiento de César Gaviria a la OEA y la Corte Interamericana. ¿Qué dijo?	Politica
	“Quieren continuar el genocidio y el narcotráfico”; Petro arremetió contra la oposición por ir ante la CIDH a desmentirlo	Politica
	Margarita Rosa de Francisco hizo un llamado a la “resistencia blanda”, tras afirmar que hay un golpe de estado	Politica
	“Las instituciones no marchamos al ritmo de los tambores”: presidente de la Corte Constitucional habla sobre presiones para elección de Fiscal General	Politica
	Directora de Presupuesto de la Nación renuncia a su cargo luego de polémica por proyectos que no quedaron especificados para este 2024	Politica
	Petro comparó a Pacho Santos con Hitler tras dura arremetida contra la ONU y la CIDH	Politica
	Ya hay fecha: Day Vásquez, exesposa de Nicolás Petro, colaborará como testigo en contra del hijo del presidente	Politica
	“Juan no va a cambiar su versión”: Deyanira Gómez en juicio contra Diego Cadena	Politica
